what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346609695925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346609702002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346609709597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346609730748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346609753070
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346609789226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346609792082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346609799377
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346609799729
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346609799824
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346609807337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1346609825091
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346609826572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346609828269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346609831126
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346609832345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346609832927
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346609835346
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346609868638
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346609904152
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346609905405
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346609924646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346609971128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346609971267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346610003179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346610003337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346610010087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346610021128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346610027509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346610027696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346610029565
