what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346726062970
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346726071766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726109250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726132777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346726151001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726153564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726153670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726210428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726210566
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1346726223347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346726264035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726282242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726302995
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346726361441
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346726370525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726547357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726559334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726562046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726566194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726582221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726587697
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346726623159
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346726629137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726648928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726746187
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346726860200
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346726920802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726924924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726930466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726964517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346726984258
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346727218988
